anio_matricula;modulo_matricula;no identificacion;Sexo;Sede;nivel;vertical;clases_matriculadas;anio_ingreso;modulo_ingreso;primera_matricula;ultima_matricula;tipo_ingreso_1
2019;2;13598;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;2;2013;1;2013m1;2019m1;REINGRESO
2019;2;13599;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;1;2013;1;2013m1;2019m1;REINGRESO
2019;2;13600;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;4;2013;1;2013m1;2019m1;REINGRESO
2019;2;13601;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2013;1;2013m1;2019m1;REINGRESO
2019;2;13602;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2013;4;2013m4;2018m4;REINGRESO
2019;2;13603;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;4;2013;4;2013m4;2019m1;REINGRESO
2019;2;13604;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;2;2013;4;2013m4;2019m1;REINGRESO
2019;2;13605;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;2;2013;4;2013m4;2019m1;REINGRESO
2019;2;13606;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;2;2013;4;2013m4;2016m1;PRIMER INGRESO
2019;2;13607;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2013;2;2013m2;2019m1;REINGRESO
2019;2;13608;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;2;2013;2;2013m2;2018m4;REINGRESO
2019;2;13609;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2013;2;2013m2;2019m1;REINGRESO
2019;2;13610;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;2;2013;2;2013m2;2019m1;REINGRESO
2019;2;13611;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;2;2013;2;2013m2;2019m1;REINGRESO
2019;2;13612;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;4;2013;2;2013m2;2019m1;REINGRESO
2019;2;13613;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2013;2;2013m2;2018m5;REINGRESO
2019;2;13614;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;2;2013;1;2013m1;2015m2;PRIMER INGRESO
2019;2;13615;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2013;1;2013m1;2019m1;REINGRESO
2019;2;13616;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2016;1;2016m1;2019m1;REINGRESO
2019;2;13617;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;1;2016;1;2016m1;2019m1;REINGRESO
2019;2;13618;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;4;2016;1;2016m1;2019m1;REINGRESO
2019;2;13619;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;2;2016;1;2016m1;2019m1;REINGRESO
2019;2;13620;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2016;1;2016m1;2019m1;REINGRESO
2019;2;13621;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2016;1;2016m1;2019m1;REINGRESO
2019;2;13622;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2015;5;2015m5;2019m1;REINGRESO
2019;2;13623;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2016;1;2016m1;2019m1;REINGRESO
2019;2;13624;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2016;1;2016m1;2018m5;REINGRESO
2019;2;13625;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;2;2016;1;2016m1;2018m5;REINGRESO
2019;2;13626;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;4;2016;1;2016m1;2018m2;REINGRESO
2019;2;13627;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2016;1;2016m1;2019m1;REINGRESO
2019;2;13628;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;4;2016;1;2016m1;2019m1;REINGRESO
2019;2;13629;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;4;2016;1;2016m1;2019m1;REINGRESO
2019;2;13630;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2016;1;2016m1;2019m1;REINGRESO
2019;2;13631;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;4;2016;1;2016m1;2019m1;REINGRESO
2019;2;13632;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;2;2016;4;2016m4;2019m1;REINGRESO
2019;2;13633;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;2;2016;4;2016m4;2019m1;REINGRESO
2019;2;13634;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2016;4;2016m4;2019m1;REINGRESO
2019;2;13635;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2016;4;2016m4;2019m1;REINGRESO
2019;2;13636;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;2;2016;5;2016m5;2018m4;REINGRESO
2019;2;13637;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;2;2016;4;2016m4;2018m5;REINGRESO
2019;2;13638;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;2;2016;4;2016m4;2017m1;PRIMER INGRESO
2019;2;13639;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2016;4;2016m4;2019m1;REINGRESO
2019;2;13640;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2016;4;2016m4;2019m1;REINGRESO
2019;2;13641;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;4;2016;4;2016m4;2019m1;REINGRESO
2019;2;13642;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;1;2016;4;2016m4;2017m1;PRIMER INGRESO
2019;2;13643;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2016;4;2016m4;2019m1;REINGRESO
2019;2;13644;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;2;2016;4;2016m4;2018m5;REINGRESO
2019;2;13645;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;2;2016;2;2016m2;2019m1;REINGRESO
2019;2;13646;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;2;2016;2;2016m2;2018m4;REINGRESO
2019;2;13647;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;4;2016;1;2016m1;2019m1;REINGRESO
2019;2;13648;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2016;1;2016m1;2019m1;REINGRESO
2019;2;13649;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2016;4;2016m5;2019m1;REINGRESO
2019;2;13650;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2016;2;2016m2;2019m1;REINGRESO
2019;2;13651;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;2;2016;2;2016m2;2019m1;REINGRESO
2019;2;13652;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;4;2017;1;2017m1;2019m1;REINGRESO
2019;2;13653;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2017;1;2017m1;2019m1;REINGRESO
2019;2;13654;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;4;2017;1;2017m1;2019m1;REINGRESO
2019;2;13655;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;4;2017;1;2017m1;2019m1;REINGRESO
2019;2;13656;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;4;2017;1;2017m1;2019m1;REINGRESO
2019;2;13657;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;2;2017;1;2017m1;2019m1;REINGRESO
2019;2;13658;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;4;2017;1;2017m1;2019m1;REINGRESO
2019;2;13659;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2017;1;2017m1;2019m1;REINGRESO
2019;2;13660;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;2;2017;1;2017m1;2019m1;REINGRESO
2019;2;13661;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2016;5;2016m5;2019m1;REINGRESO
2019;2;13662;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2016;5;2016m5;2019m1;REINGRESO
2019;2;13663;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2016;5;2016m5;2019m1;REINGRESO
2019;2;13664;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;4;2016;5;2016m5;2019m1;REINGRESO
2019;2;13665;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;1;2017;1;2017m1;2017m1;PRIMER INGRESO
2019;2;13666;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;2;2017;1;2017m1;2019m1;REINGRESO
2019;2;13667;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;4;2017;1;2017m1;2019m1;REINGRESO
2019;2;13668;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;2;2017;1;2017m1;2017m1;PRIMER INGRESO
2019;2;13669;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;4;2017;2;2017m2;2019m1;REINGRESO
2019;2;13670;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;1;2017;2;2017m2;2018m5;REINGRESO
2019;2;13671;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2017;2;2017m2;2019m1;REINGRESO
2019;2;13672;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2017;2;2017m2;2019m1;REINGRESO
2019;2;13673;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;4;2017;2;2017m2;2019m1;REINGRESO
2019;2;13674;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;2;2017;2;2017m2;2019m1;REINGRESO
2019;2;13675;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;4;2017;2;2017m2;2018m4;REINGRESO
2019;2;13676;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;2;2017;4;2017m4;2019m1;REINGRESO
2019;2;13677;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2017;4;2017m4;2019m1;REINGRESO
2019;2;13678;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2017;4;2017m4;2019m1;REINGRESO
2019;2;13679;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2017;2;2017m2;2019m1;REINGRESO
2019;2;13680;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2017;4;2017m4;2019m1;REINGRESO
2019;2;13681;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2017;4;2017m4;2019m1;REINGRESO
2019;2;13682;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2017;4;2017m4;2019m1;REINGRESO
2019;2;13683;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;2;2017;2;2017m2;2017m4;REINGRESO
2019;2;13684;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2017;2;2017m2;2019m1;REINGRESO
2019;2;13685;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;2;2017;1;2017m1;2019m1;REINGRESO
2019;2;13686;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2017;1;2017m1;2019m1;REINGRESO
2019;2;13687;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2017;1;2017m1;2019m1;REINGRESO
2019;2;13688;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;6;2017;1;2017m1;2019m1;REINGRESO
2019;2;13689;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;4;2017;1;2017m1;2019m1;REINGRESO
2019;2;13690;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2017;1;2017m1;2018m5;REINGRESO
2019;2;13691;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2017;1;2017m1;2018m5;REINGRESO
2019;2;13692;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2017;1;2017m1;2018m5;REINGRESO
2019;2;13693;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;4;2018;4;2018m4;2019m1;REINGRESO
2019;2;13694;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2018;4;2018m4;2019m1;REINGRESO
2019;2;13695;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;2;2018;4;2018m4;2019m1;REINGRESO
2019;2;13696;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2018;4;2018m4;2019m1;REINGRESO
2019;2;13697;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;2;2018;4;2018m4;2019m1;REINGRESO
2019;2;13698;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;2;2018;4;2018m4;2018m5;REINGRESO
2019;2;13699;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;4;2018;2;2018m2;2019m1;REINGRESO
2019;2;13700;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;2;2018;2;2018m2;2019m1;REINGRESO
2019;2;13701;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;1;2018;4;2018m4;2019m1;REINGRESO
2019;2;13702;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2018;4;2018m4;2019m1;REINGRESO
2019;2;13703;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;4;2018;4;2018m4;2019m1;REINGRESO
2019;2;13704;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2018;4;2018m4;2019m1;REINGRESO
2019;2;13705;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;2;2018;4;2018m4;2018m4;REINGRESO
2019;2;13706;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2018;5;2018m5;2019m1;REINGRESO
2019;2;13707;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;7;2018;5;2018m5;2019m1;REINGRESO
2019;2;13708;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;5;2018;5;2018m5;2019m1;REINGRESO
2019;2;13709;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;2;2018;2;2018m2;2019m1;REINGRESO
2019;2;13710;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2018;2;2018m2;2019m1;REINGRESO
2019;2;13711;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2018;2;2018m2;2019m1;REINGRESO
2019;2;13712;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2018;2;2018m2;2018m5;REINGRESO
2019;2;13713;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2018;2;2018m2;2018m4;REINGRESO
2019;2;13714;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;2;2018;2;2018m2;2019m1;REINGRESO
2019;2;13715;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;2;2018;2;2018m2;2019m1;REINGRESO
2019;2;13716;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;4;2018;1;2018m1;2019m1;REINGRESO
2019;2;13717;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2018;1;2018m1;2019m1;REINGRESO
2019;2;13718;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2018;1;2018m1;2019m1;REINGRESO
2019;2;13719;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2018;1;2018m1;2019m1;REINGRESO
2019;2;13720;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2018;1;2018m1;2019m1;REINGRESO
2019;2;13721;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;5;2018;1;2018m1;2019m1;REINGRESO
2019;2;13722;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;13723;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2018;1;2018m1;2018m5;REINGRESO
2019;2;13724;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;5;2018;1;2018m1;2019m1;REINGRESO
2019;2;13725;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;4;2018;1;2018m1;2019m1;REINGRESO
2019;2;13726;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;4;2018;1;2018m1;2019m1;REINGRESO
2019;2;13727;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2018;1;2018m1;2019m1;REINGRESO
2019;2;13728;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;2;2017;4;2017m4;2019m1;REINGRESO
2019;2;13729;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2017;4;2017m4;2019m1;REINGRESO
2019;2;13730;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;2;2017;4;2017m4;2018m4;REINGRESO
2019;2;13731;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;2;2017;4;2017m4;2018m4;REINGRESO
2019;2;13732;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;4;2017;5;2017m5;2019m1;REINGRESO
2019;2;13733;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;4;2017;5;2017m5;2019m1;REINGRESO
2019;2;13734;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2017;4;2017m4;2019m1;REINGRESO
2019;2;13735;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2017;4;2017m4;2019m1;REINGRESO
2019;2;13736;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;4;2017;5;2017m5;2019m1;REINGRESO
2019;2;13737;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;2;2017;5;2017m5;2019m1;REINGRESO
2019;2;13738;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;2;2017;5;2017m5;2019m1;REINGRESO
2019;2;13739;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2017;5;2017m5;2019m1;REINGRESO
2019;2;13740;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2017;5;2017m5;2019m1;REINGRESO
2019;2;13741;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2017;5;2017m5;2019m1;REINGRESO
2019;2;13742;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;2;2017;5;2017m5;2019m1;REINGRESO
2019;2;13743;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;2;2017;5;2017m5;2019m1;REINGRESO
2019;2;13744;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2017;5;2017m5;2019m1;REINGRESO
2019;2;13745;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2017;5;2017m5;2019m1;REINGRESO
2019;2;13746;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2017;5;2017m5;2019m1;REINGRESO
2019;2;13747;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;2;2017;5;2017m5;2019m1;REINGRESO
2019;2;13748;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2017;5;2017m5;2019m1;REINGRESO
2019;2;13749;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;2;2017;5;2017m5;2019m1;REINGRESO
2019;2;13750;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;4;2018;1;2018m1;2019m1;REINGRESO
2019;2;13751;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;4;2018;1;2018m1;2019m1;REINGRESO
2019;2;13752;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2017;5;2017m5;2019m1;REINGRESO
2019;2;13753;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2018;1;2018m1;2019m1;REINGRESO
2019;2;13754;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2018;1;2018m1;2019m1;REINGRESO
2019;2;13755;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;4;2018;1;2018m1;2019m1;REINGRESO
2019;2;13756;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;5;2018;1;2018m1;2019m1;REINGRESO
2019;2;13757;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2018;1;2018m1;2019m1;REINGRESO
2019;2;13758;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;1;2018;1;2018m1;2019m1;REINGRESO
2019;2;13759;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2018;1;2018m1;2019m1;REINGRESO
2019;2;13760;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;13761;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;4;2018;1;2018m1;2019m1;REINGRESO
2019;2;13762;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;13763;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;4;2018;1;2018m1;2019m1;REINGRESO
2019;2;13764;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;2;2018;1;2018m1;2019m1;REINGRESO
2019;2;13765;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2018;1;2018m1;2019m1;REINGRESO
2019;2;13766;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2018;1;2018m1;2019m1;REINGRESO
2019;2;13767;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2018;1;2018m1;2019m1;REINGRESO
2019;2;13768;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;5;2018;1;2018m1;2019m1;REINGRESO
2019;2;13769;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2018;1;2018m1;2019m1;REINGRESO
2019;2;13770;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2018;1;2018m1;2019m1;REINGRESO
2019;2;13771;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;5;2018;1;2018m1;2019m1;REINGRESO
2019;2;13772;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;1;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;13773;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;13774;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;13775;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;13776;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;13777;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;13778;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;4;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;13779;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;13780;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;13781;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;13782;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;4;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;13783;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;2;2019;2;2019m2;2019m2;PRIMER INGRESO
2019;2;13784;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2018;5;2018m5;2019m1;REINGRESO
2019;2;13785;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;2;2018;5;2018m5;2019m1;REINGRESO
2019;2;13786;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2018;5;2018m5;2019m1;REINGRESO
2019;2;13787;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2018;5;2018m5;2019m1;REINGRESO
2019;2;13788;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;4;2018;5;2018m5;2019m1;REINGRESO
2019;2;13789;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2018;5;2018m5;2019m1;REINGRESO
2019;2;13790;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;4;2018;5;2018m5;2019m1;REINGRESO
2019;2;13791;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;5;2019;1;2019m1;2019m1;REINGRESO
2019;2;13792;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;13793;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2018;5;2018m5;2019m1;REINGRESO
2019;2;13794;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2019;1;2019m1;2019m1;REINGRESO
2019;2;13795;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;13796;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2019;1;2019m1;2019m1;REINGRESO
2019;2;13797;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;4;2019;1;2019m1;2019m1;REINGRESO
2019;2;13798;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;4;2019;1;2019m1;2019m1;REINGRESO
2019;2;13799;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2019;1;2019m1;2019m1;REINGRESO
2019;2;13800;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2019;1;2019m1;2019m1;REINGRESO
2019;2;13801;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2019;1;2019m1;2019m1;REINGRESO
2019;2;13802;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;4;2019;1;2019m1;2019m1;REINGRESO
2019;2;13803;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;4;2019;1;2019m1;2019m1;REINGRESO
2019;2;13804;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;3;2019;1;2019m2;2019m2;PRIMER INGRESO
2019;2;13805;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2019;1;2019m1;2019m1;REINGRESO
2019;2;13806;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;4;2019;1;2019m1;2019m1;REINGRESO
2019;2;13807;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;13808;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;13809;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;4;2019;1;2019m1;2019m1;REINGRESO
2019;2;13810;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2019;1;2019m1;2019m1;REINGRESO
2019;2;13811;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;4;2019;1;2019m1;2019m1;REINGRESO
2019;2;13812;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;2;2019;1;2019m1;2019m1;REINGRESO
2019;2;13813;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;4;2019;1;2019m1;2019m1;REINGRESO
2019;2;13814;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;4;2019;1;2019m1;2019m1;REINGRESO
2019;2;13815;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;4;2019;1;2019m1;2019m1;REINGRESO
2019;2;13816;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;4;2019;1;2019m1;2019m1;REINGRESO
2019;2;13817;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;4;2019;1;2019m1;2019m1;REINGRESO
2019;2;13818;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2019;1;2019m1;2019m1;REINGRESO
2019;2;13819;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;4;2019;1;2019m1;2019m1;REINGRESO
2019;2;13820;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2019;1;2019m1;2019m1;REINGRESO
2019;2;13821;MASCULINO;Los Proceres;Undergrad Regular;Business Administration;4;2019;1;2019m1;2019m1;REINGRESO
2019;2;13822;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2019;1;2019m1;2019m1;REINGRESO
2019;2;13823;FEMENINO;Los Proceres;Undergrad Regular;Business Administration;3;2019;1;2019m1;2019m1;REINGRESO
